ano,mes,data,regiao,uf,municipio,expectativa_vida,taxa_mortalidade,taxa_internacao,cobertura_vacinal,medicos_por_1000,leitos_hospitalares,casos_doencas_cronicas,nivel_criticidade
2021,5,2021-05-01,Nordeste,CE,Juazeiro do Norte,73.9,6.9,42.88,97.86,3.01,1828,48103,Crítico
2021,5,2021-05-01,Nordeste,MA,São Luís,71.0,10.74,95.62,85.18,3.33,5184,12926,Alto
2021,5,2021-05-01,Nordeste,PB,João Pessoa,68.8,7.18,111.5,52.88,3.6,9771,126747,Médio
2021,5,2021-05-01,Centro-Oeste,DF,Brasília,74.4,4.87,146.44,94.1,2.03,3958,99889,Crítico
2021,5,2021-05-01,Centro-Oeste,GO,Goiânia,74.3,4.45,164.8,74.37,1.41,1177,167913,Crítico
2021,5,2021-05-01,Centro-Oeste,GO,Aparecida de Goiânia,68.7,7.71,104.19,64.4,1.27,3613,81944,Médio
2021,5,2021-05-01,Centro-Oeste,MT,Cuiabá,77.1,8.95,114.76,74.9,3.38,7781,113618,Médio
2021,5,2021-05-01,Centro-Oeste,MS,Campo Grande,68.2,8.51,58.95,83.96,2.78,2388,18323,Crítico
2021,5,2021-05-01,Sudeste,SP,São Paulo,75.6,8.4,121.34,82.12,1.78,4972,96557,Alto
2021,5,2021-05-01,Sudeste,SP,Campinas,78.0,4.51,69.32,71.84,3.27,4140,168984,Alto
2021,5,2021-05-01,Sudeste,SP,Ribeirão Preto,70.0,9.57,140.85,54.54,2.93,3099,100735,Alto
2021,5,2021-05-01,Sudeste,RJ,Rio de Janeiro,69.2,7.15,151.39,77.17,1.14,2570,144597,Crítico
2021,5,2021-05-01,Sudeste,RJ,Niterói,77.4,10.99,169.78,95.49,3.16,11739,7434,Médio
2021,5,2021-05-01,Sudeste,RJ,Nova Iguaçu,69.3,9.25,158.16,79.52,3.17,6202,15468,Baixo
2021,5,2021-05-01,Sudeste,RJ,Petrópolis,71.6,9.13,116.35,69.53,2.8,9514,53237,Crítico
2021,5,2021-05-01,Sudeste,MG,Belo Horizonte,73.4,4.69,65.31,91.7,2.09,11167,9378,Médio
2021,5,2021-05-01,Sudeste,MG,Uberlândia,72.8,8.37,93.04,71.38,1.2,11479,2325,Médio
2021,5,2021-05-01,Sudeste,MG,Juiz de Fora,68.6,10.8,77.26,80.98,3.67,8601,83844,Médio
2021,5,2021-05-01,Sudeste,ES,Vitória,75.1,7.52,141.47,76.79,1.47,7069,199750,Médio
2021,5,2021-05-01,Sudeste,ES,Vila Velha,75.0,8.69,137.28,65.86,3.71,4793,135104,Alto
2021,5,2021-05-01,Sudeste,ES,Serra,74.3,6.66,139.6,57.98,3.64,5221,26455,Baixo
2021,5,2021-05-01,Sul,PR,Curitiba,68.8,8.2,56.72,88.51,2.51,7467,86966,Crítico
2021,5,2021-05-01,Sul,PR,Londrina,76.5,4.41,156.54,80.5,1.99,11711,48571,Baixo
2021,5,2021-05-01,Sul,SC,Florianópolis,68.4,11.53,111.35,87.85,3.86,8477,179607,Crítico
2021,5,2021-05-01,Sul,SC,Joinville,73.6,8.72,157.47,62.66,3.55,929,116017,Crítico
2021,5,2021-05-01,Sul,RS,Porto Alegre,77.8,7.05,163.89,78.93,2.48,4700,79977,Baixo
2021,5,2021-05-01,Sul,RS,Caxias do Sul,74.9,11.63,172.77,56.15,1.83,5117,125120,Baixo
2021,6,2021-06-01,Norte,AM,Manaus,71.3,7.06,55.11,67.06,1.1,9222,49314,Crítico
2021,6,2021-06-01,Norte,PA,Belém,74.5,7.28,125.92,81.2,3.29,10968,141440,Crítico
2021,6,2021-06-01,Norte,PA,Santarém,77.5,7.67,81.83,90.71,2.79,11738,24868,Crítico
2021,6,2021-06-01,Norte,RO,Porto Velho,73.8,11.2,175.07,74.05,2.63,1335,191500,Baixo
2021,6,2021-06-01,Norte,TO,Palmas,77.4,10.58,41.15,92.81,2.5,1861,67946,Crítico
2021,6,2021-06-01,Nordeste,BA,Salvador,70.2,8.92,97.23,87.29,1.45,3537,89509,Alto
2021,6,2021-06-01,Nordeste,BA,Feira de Santana,74.7,11.85,127.08,73.7,2.31,8466,58764,Médio
2021,6,2021-06-01,Nordeste,PE,Recife,71.3,5.97,130.16,96.58,3.03,2707,127833,Crítico
2021,6,2021-06-01,Nordeste,PE,Jaboatão dos Guararapes,78.3,10.51,135.24,79.01,2.62,11327,92763,Médio
2021,6,2021-06-01,Nordeste,CE,Fortaleza,71.1,4.42,124.54,94.69,3.39,7430,116364,Médio
2021,6,2021-06-01,Nordeste,CE,Juazeiro do Norte,74.0,4.58,170.86,51.31,2.93,9768,136476,Alto
2021,6,2021-06-01,Nordeste,MA,São Luís,69.0,9.65,61.97,54.01,2.68,8475,60715,Crítico
2021,6,2021-06-01,Nordeste,PB,João Pessoa,73.5,8.6,118.36,71.92,1.74,8243,165011,Médio
2021,6,2021-06-01,Centro-Oeste,DF,Brasília,72.8,8.95,143.24,63.71,2.78,895,148053,Crítico
2021,6,2021-06-01,Centro-Oeste,GO,Goiânia,70.3,4.14,97.35,54.02,2.51,10881,89809,Alto
2021,6,2021-06-01,Centro-Oeste,GO,Aparecida de Goiânia,76.9,7.99,166.23,71.46,1.56,3909,101804,Baixo
2021,6,2021-06-01,Centro-Oeste,MT,Cuiabá,76.8,4.55,119.71,70.66,3.88,9046,112570,Baixo
2021,6,2021-06-01,Centro-Oeste,MS,Campo Grande,73.7,7.88,174.47,66.27,2.13,8296,166319,Crítico
2021,6,2021-06-01,Sudeste,SP,São Paulo,72.3,7.18,66.41,52.58,2.22,4817,26582,Médio
2021,6,2021-06-01,Sudeste,SP,Campinas,74.7,11.62,149.85,63.04,0.88,1266,151655,Baixo
2021,6,2021-06-01,Sudeste,SP,Ribeirão Preto,77.7,6.08,168.37,78.77,2.95,8204,168442,Crítico
2021,6,2021-06-01,Sudeste,RJ,Rio de Janeiro,76.1,11.82,168.22,76.51,1.05,8929,131404,Crítico
2021,6,2021-06-01,Sudeste,RJ,Niterói,71.4,11.61,49.48,93.87,2.96,2068,154450,Alto
2021,6,2021-06-01,Sudeste,RJ,Nova Iguaçu,72.6,8.59,52.04,64.96,2.78,9379,81984,Baixo
2021,6,2021-06-01,Sudeste,RJ,Petrópolis,73.3,9.03,89.72,96.5,3.46,9570,8317,Crítico
2021,6,2021-06-01,Sudeste,MG,Belo Horizonte,71.3,10.64,81.96,70.12,3.17,10543,128783,Médio
2021,6,2021-06-01,Sudeste,MG,Uberlândia,74.0,5.7,154.01,97.7,1.93,3781,27667,Baixo
2021,6,2021-06-01,Sudeste,MG,Juiz de Fora,71.2,8.61,79.84,65.32,1.48,10798,129432,Baixo
2021,6,2021-06-01,Sudeste,ES,Vitória,72.7,9.5,145.33,53.91,3.39,3472,4409,Crítico
2021,6,2021-06-01,Sudeste,ES,Vila Velha,72.7,5.02,173.81,70.01,2.04,9764,192784,Crítico
2021,6,2021-06-01,Sudeste,ES,Serra,78.6,8.9,130.12,68.47,2.27,3625,130917,Baixo
2021,6,2021-06-01,Sul,PR,Curitiba,76.5,6.89,78.04,53.63,2.71,6758,96344,Médio
2021,6,2021-06-01,Sul,PR,Londrina,77.8,7.26,141.26,65.03,3.04,6111,140141,Alto
2021,6,2021-06-01,Sul,SC,Florianópolis,68.0,4.12,75.63,85.84,3.87,3247,6805,Médio
2021,6,2021-06-01,Sul,SC,Joinville,69.6,5.47,63.0,84.57,1.16,1698,146666,Médio
2021,6,2021-06-01,Sul,RS,Porto Alegre,69.6,11.23,151.86,93.11,0.89,7374,101251,Alto
2021,6,2021-06-01,Sul,RS,Caxias do Sul,74.9,6.45,112.69,73.56,3.59,8178,100888,Alto
2021,7,2021-07-01,Norte,AM,Manaus,76.4,4.37,100.84,96.01,1.58,2283,49392,Baixo
2021,7,2021-07-01,Norte,PA,Belém,68.2,10.14,56.07,89.54,2.43,5235,97798,Crítico
2021,7,2021-07-01,Norte,PA,Santarém,73.5,11.56,127.72,91.44,2.17,7683,176152,Médio
2021,7,2021-07-01,Norte,RO,Porto Velho,75.4,7.32,77.92,95.86,2.64,2281,48150,Médio
2021,7,2021-07-01,Norte,TO,Palmas,77.0,6.02,129.9,84.99,1.62,5172,149765,Crítico
2021,7,2021-07-01,Nordeste,BA,Salvador,68.8,8.43,165.08,52.23,1.51,1761,75630,Baixo
2021,7,2021-07-01,Nordeste,BA,Feira de Santana,78.2,7.0,157.2,81.65,2.82,5613,187141,Baixo
2021,7,2021-07-01,Nordeste,PE,Recife,72.4,6.21,132.19,89.79,1.13,2331,34101,Médio
2021,7,2021-07-01,Nordeste,PE,Jaboatão dos Guararapes,73.4,4.78,112.72,74.85,3.19,9537,27688,Crítico
2021,7,2021-07-01,Nordeste,CE,Fortaleza,72.0,7.43,166.16,50.14,2.31,917,56444,Crítico
2021,7,2021-07-01,Nordeste,CE,Juazeiro do Norte,71.0,9.37,52.21,83.64,3.77,1103,24365,Alto
2021,7,2021-07-01,Nordeste,MA,São Luís,76.1,4.47,99.18,59.7,1.8,8069,70723,Crítico
2021,7,2021-07-01,Nordeste,PB,João Pessoa,74.8,6.49,136.46,67.26,2.27,4636,55541,Baixo
2021,7,2021-07-01,Centro-Oeste,DF,Brasília,70.1,4.31,169.2,87.46,2.97,3814,117120,Alto
2021,7,2021-07-01,Centro-Oeste,GO,Goiânia,71.7,10.9,51.32,77.68,1.25,1707,35065,Alto
2021,7,2021-07-01,Centro-Oeste,GO,Aparecida de Goiânia,69.3,7.3,65.59,69.75,1.89,11016,188704,Baixo
2021,7,2021-07-01,Centro-Oeste,MT,Cuiabá,71.7,7.15,99.53,88.85,1.53,4285,155486,Baixo
2021,7,2021-07-01,Centro-Oeste,MS,Campo Grande,77.4,9.66,163.57,53.1,1.37,2217,128326,Médio
2021,7,2021-07-01,Sudeste,SP,São Paulo,72.0,5.71,125.74,66.75,1.12,3574,58332,Baixo
2021,7,2021-07-01,Sudeste,SP,Campinas,68.7,7.72,121.93,59.54,1.57,4053,112403,Alto
2021,7,2021-07-01,Sudeste,SP,Ribeirão Preto,68.4,10.38,73.18,96.5,3.12,1320,28574,Crítico
2021,7,2021-07-01,Sudeste,RJ,Rio de Janeiro,72.9,4.4,90.35,57.24,2.85,3541,170848,Crítico
2021,7,2021-07-01,Sudeste,RJ,Niterói,73.3,11.69,96.21,66.71,3.91,9676,108614,Alto
2021,7,2021-07-01,Sudeste,RJ,Nova Iguaçu,72.4,6.93,82.73,95.04,1.82,2165,75759,Baixo
2021,7,2021-07-01,Sudeste,RJ,Petrópolis,70.8,11.64,139.4,93.32,1.35,5942,156253,Crítico
2021,7,2021-07-01,Sudeste,MG,Belo Horizonte,78.6,8.08,48.43,63.21,3.44,7682,135570,Médio
2021,7,2021-07-01,Sudeste,MG,Uberlândia,73.3,9.15,147.77,84.7,2.09,247,5300,Baixo
2021,7,2021-07-01,Sudeste,MG,Juiz de Fora,75.8,11.45,81.05,52.21,1.19,7541,44158,Médio
2021,7,2021-07-01,Sudeste,ES,Vitória,72.8,4.19,48.22,76.42,3.11,3365,141207,Alto
2021,7,2021-07-01,Sudeste,ES,Vila Velha,69.3,6.45,168.52,52.95,3.2,10772,164341,Crítico
2021,7,2021-07-01,Sudeste,ES,Serra,73.9,4.33,113.17,82.7,3.99,9792,54034,Crítico
2021,7,2021-07-01,Sul,PR,Curitiba,74.6,11.3,52.91,97.49,1.77,2968,32552,Alto
2021,7,2021-07-01,Sul,PR,Londrina,71.9,5.09,64.7,79.28,3.97,8697,100817,Crítico
2021,7,2021-07-01,Sul,SC,Florianópolis,71.1,11.35,73.72,79.24,1.92,7222,101357,Médio
2021,7,2021-07-01,Sul,SC,Joinville,72.4,5.72,156.55,60.4,2.34,965,94900,Crítico
2021,7,2021-07-01,Sul,RS,Porto Alegre,75.3,11.2,99.66,78.86,3.53,1568,146508,Médio
2021,7,2021-07-01,Sul,RS,Caxias do Sul,71.3,6.61,133.15,72.11,3.28,1766,122946,Alto
2021,8,2021-08-01,Norte,AM,Manaus,78.6,4.42,64.79,96.86,1.44,10818,161389,Alto
2021,8,2021-08-01,Norte,PA,Belém,68.0,9.46,130.77,96.54,2.45,5509,125235,Alto
2021,8,2021-08-01,Norte,PA,Santarém,78.3,6.42,175.7,59.36,3.26,10968,2969,Médio
2021,8,2021-08-01,Norte,RO,Porto Velho,69.8,6.63,66.06,52.97,3.1,4438,28973,Crítico
2021,8,2021-08-01,Norte,TO,Palmas,75.3,5.41,95.97,88.83,3.66,4150,90633,Crítico
2021,8,2021-08-01,Nordeste,BA,Salvador,77.0,5.36,81.1,68.7,0.88,8068,198370,Médio
2021,8,2021-08-01,Nordeste,BA,Feira de Santana,78.9,9.99,62.85,97.93,3.09,9380,173270,Médio
2021,8,2021-08-01,Nordeste,PE,Recife,75.7,6.18,108.97,96.46,1.68,2155,191113,Crítico
2021,8,2021-08-01,Nordeste,PE,Jaboatão dos Guararapes,69.6,4.14,80.78,72.71,2.99,9557,78668,Baixo
2021,8,2021-08-01,Nordeste,CE,Fortaleza,74.8,5.5,89.83,77.11,3.4,7519,19207,Médio
2021,8,2021-08-01,Nordeste,CE,Juazeiro do Norte,78.8,5.19,53.85,68.4,2.49,5116,4974,Crítico
2021,8,2021-08-01,Nordeste,MA,São Luís,77.9,10.34,138.49,72.22,3.07,807,198561,Médio
2021,8,2021-08-01,Nordeste,PB,João Pessoa,76.0,9.82,78.71,51.09,2.51,6284,105814,Alto
2021,8,2021-08-01,Centro-Oeste,DF,Brasília,78.8,6.14,135.99,74.51,1.03,6489,144893,Alto
2021,8,2021-08-01,Centro-Oeste,GO,Goiânia,72.1,4.85,88.87,82.35,2.07,11235,150898,Médio
2021,8,2021-08-01,Centro-Oeste,GO,Aparecida de Goiânia,71.0,11.06,93.28,61.42,2.3,1286,130203,Alto
2021,8,2021-08-01,Centro-Oeste,MT,Cuiabá,74.6,10.49,98.39,96.21,2.69,1837,5919,Alto
2021,8,2021-08-01,Centro-Oeste,MS,Campo Grande,74.9,7.14,168.1,83.83,1.34,11764,33285,Crítico
2021,8,2021-08-01,Sudeste,SP,São Paulo,74.8,9.71,117.32,82.92,1.71,7703,92342,Alto
2021,8,2021-08-01,Sudeste,SP,Campinas,77.5,10.45,120.35,85.33,3.15,6140,64788,Crítico
2021,8,2021-08-01,Sudeste,SP,Ribeirão Preto,68.6,5.04,179.84,55.24,1.01,6320,159548,Crítico
2021,8,2021-08-01,Sudeste,RJ,Rio de Janeiro,73.4,9.53,126.58,96.26,1.21,4264,99850,Crítico
2021,8,2021-08-01,Sudeste,RJ,Niterói,70.8,8.43,154.42,87.53,1.38,3008,183842,Baixo
2021,8,2021-08-01,Sudeste,RJ,Nova Iguaçu,72.7,11.28,117.12,88.85,2.17,686,35490,Alto
2021,8,2021-08-01,Sudeste,RJ,Petrópolis,70.2,4.32,140.95,61.52,2.35,7817,166993,Baixo
2021,8,2021-08-01,Sudeste,MG,Belo Horizonte,68.1,8.28,80.2,63.89,3.8,8908,173523,Médio
2021,8,2021-08-01,Sudeste,MG,Uberlândia,69.2,10.02,46.06,94.1,3.02,7486,131573,Alto
2021,8,2021-08-01,Sudeste,MG,Juiz de Fora,70.6,8.8,58.19,81.43,3.23,3722,126158,Médio
2021,8,2021-08-01,Sudeste,ES,Vitória,73.1,6.62,40.22,69.17,0.92,7469,188475,Alto
2021,8,2021-08-01,Sudeste,ES,Vila Velha,75.6,6.81,91.34,55.7,2.3,7484,147426,Crítico
2021,8,2021-08-01,Sudeste,ES,Serra,77.0,5.47,99.25,89.27,2.22,5411,150787,Crítico
2021,8,2021-08-01,Sul,PR,Curitiba,74.2,8.35,65.92,57.12,1.61,3681,178417,Médio
2021,8,2021-08-01,Sul,PR,Londrina,73.9,5.92,100.85,94.96,3.45,1365,19308,Crítico
2021,8,2021-08-01,Sul,SC,Florianópolis,74.9,4.57,116.35,63.33,1.99,7695,144130,Alto
2021,8,2021-08-01,Sul,SC,Joinville,79.0,10.63,48.8,96.83,3.18,11703,49448,Alto
2021,8,2021-08-01,Sul,RS,Porto Alegre,71.2,7.36,90.68,76.52,3.37,7567,172153,Alto
2021,8,2021-08-01,Sul,RS,Caxias do Sul,77.8,4.66,168.22,59.41,2.41,7442,193760,Médio
2021,9,2021-09-01,Norte,AM,Manaus,71.6,6.39,46.34,86.97,1.14,5971,147019,Alto
2021,9,2021-09-01,Norte,PA,Belém,70.2,5.3,64.74,60.42,2.05,10826,121144,Médio
2021,9,2021-09-01,Norte,PA,Santarém,74.8,4.92,114.67,74.02,3.02,7952,18754,Alto
2021,9,2021-09-01,Norte,RO,Porto Velho,71.9,10.2,57.94,83.93,3.0,632,72068,Baixo
2021,9,2021-09-01,Norte,TO,Palmas,72.6,9.82,57.87,54.7,3.49,3686,87684,Alto
2021,9,2021-09-01,Nordeste,BA,Salvador,78.0,11.96,74.98,83.79,0.86,223,118160,Crítico
2021,9,2021-09-01,Nordeste,BA,Feira de Santana,77.1,8.69,53.92,56.16,3.54,9777,107424,Médio
2021,9,2021-09-01,Nordeste,PE,Recife,76.1,6.82,71.79,74.85,3.14,9860,124176,Alto
2021,9,2021-09-01,Nordeste,PE,Jaboatão dos Guararapes,77.8,5.66,69.84,68.71,3.46,9398,15938,Baixo
2021,9,2021-09-01,Nordeste,CE,Fortaleza,73.6,7.33,135.73,55.15,1.83,8206,139618,Baixo
2021,9,2021-09-01,Nordeste,CE,Juazeiro do Norte,73.6,6.66,54.56,69.3,3.0,1988,185181,Baixo
2021,9,2021-09-01,Nordeste,MA,São Luís,71.6,11.0,143.89,50.82,0.87,7872,85771,Médio
2021,9,2021-09-01,Nordeste,PB,João Pessoa,76.5,8.4,142.26,64.4,1.36,3734,153279,Baixo
2021,9,2021-09-01,Centro-Oeste,DF,Brasília,77.8,4.27,173.73,77.28,1.68,1069,41290,Crítico
2021,9,2021-09-01,Centro-Oeste,GO,Goiânia,76.3,11.94,102.34,63.65,2.77,5788,199180,Baixo
2021,9,2021-09-01,Centro-Oeste,GO,Aparecida de Goiânia,69.3,6.77,152.64,53.94,2.09,9670,74229,Médio
2021,9,2021-09-01,Centro-Oeste,MT,Cuiabá,68.7,10.9,58.41,78.97,2.84,116,162798,Alto
2021,9,2021-09-01,Centro-Oeste,MS,Campo Grande,69.6,7.15,165.28,87.08,2.94,738,156200,Alto
2021,9,2021-09-01,Sudeste,SP,São Paulo,72.7,10.61,159.56,96.12,2.19,5274,28700,Médio
2021,9,2021-09-01,Sudeste,SP,Campinas,75.9,7.59,104.48,85.05,1.64,5561,188243,Médio
2021,9,2021-09-01,Sudeste,SP,Ribeirão Preto,75.3,10.02,169.07,94.6,2.72,5790,159855,Médio
2021,9,2021-09-01,Sudeste,RJ,Rio de Janeiro,70.4,6.32,159.23,80.83,2.15,1351,152916,Baixo
2021,9,2021-09-01,Sudeste,RJ,Niterói,76.9,4.41,50.95,94.58,3.61,322,101850,Alto
2021,9,2021-09-01,Sudeste,RJ,Nova Iguaçu,68.3,11.6,100.58,59.04,2.92,10505,168237,Médio
2021,9,2021-09-01,Sudeste,RJ,Petrópolis,74.4,11.73,138.19,72.62,1.86,4163,182045,Baixo
2021,9,2021-09-01,Sudeste,MG,Belo Horizonte,69.0,6.16,136.5,80.28,1.2,9012,12196,Baixo
2021,9,2021-09-01,Sudeste,MG,Uberlândia,72.8,9.27,131.13,82.4,0.94,1125,197222,Crítico
2021,9,2021-09-01,Sudeste,MG,Juiz de Fora,71.7,7.51,105.76,74.08,2.46,8691,152989,Alto
2021,9,2021-09-01,Sudeste,ES,Vitória,70.8,9.19,145.23,84.44,1.39,1856,13293,Médio
2021,9,2021-09-01,Sudeste,ES,Vila Velha,78.3,11.77,49.85,64.41,3.25,5390,136044,Baixo
2021,9,2021-09-01,Sudeste,ES,Serra,75.7,7.97,149.75,90.83,2.22,7084,183255,Médio
2021,9,2021-09-01,Sul,PR,Curitiba,75.0,9.11,132.83,52.82,3.29,1167,167387,Alto
2021,9,2021-09-01,Sul,PR,Londrina,76.7,9.4,176.66,53.03,3.99,9550,126086,Médio
2021,9,2021-09-01,Sul,SC,Florianópolis,72.4,11.15,130.95,55.6,2.94,3555,182580,Baixo
2021,9,2021-09-01,Sul,SC,Joinville,69.4,11.81,123.93,79.34,2.66,7906,36472,Crítico
2021,9,2021-09-01,Sul,RS,Porto Alegre,73.0,10.47,54.68,77.88,1.75,2112,37916,Alto
2021,9,2021-09-01,Sul,RS,Caxias do Sul,77.4,10.88,173.42,81.28,3.66,10580,148767,Crítico
2021,10,2021-10-01,Norte,AM,Manaus,76.1,7.81,71.4,51.88,2.86,3818,161774,Alto
2021,10,2021-10-01,Norte,PA,Belém,78.4,8.06,143.03,65.65,3.92,8394,130073,Médio
2021,10,2021-10-01,Norte,PA,Santarém,77.6,5.64,112.58,52.67,3.17,4126,181052,Baixo
2021,10,2021-10-01,Norte,RO,Porto Velho,75.1,7.91,155.58,79.98,1.58,3189,21802,Baixo
2021,10,2021-10-01,Norte,TO,Palmas,77.7,10.24,147.75,79.32,1.67,4096,195205,Médio
2021,10,2021-10-01,Nordeste,BA,Salvador,75.8,5.77,158.31,94.29,3.17,9267,94057,Médio
2021,10,2021-10-01,Nordeste,BA,Feira de Santana,77.0,7.33,67.93,81.49,2.53,10603,164333,Médio
2021,10,2021-10-01,Nordeste,PE,Recife,78.2,4.61,138.54,55.44,2.25,7284,42466,Médio
2021,10,2021-10-01,Nordeste,PE,Jaboatão dos Guararapes,75.8,4.99,43.42,91.13,2.53,3323,140990,Alto
2021,10,2021-10-01,Nordeste,CE,Fortaleza,68.2,9.7,94.05,84.64,1.6,11969,120763,Médio
2021,10,2021-10-01,Nordeste,CE,Juazeiro do Norte,68.1,8.85,149.12,88.81,1.85,5373,22970,Crítico
2021,10,2021-10-01,Nordeste,MA,São Luís,77.7,7.12,169.49,94.92,0.85,8223,60069,Baixo
2021,10,2021-10-01,Nordeste,PB,João Pessoa,76.8,5.53,111.9,93.94,1.66,10143,115359,Crítico
2021,10,2021-10-01,Centro-Oeste,DF,Brasília,74.7,5.73,105.24,57.1,0.81,4896,24180,Baixo
2021,10,2021-10-01,Centro-Oeste,GO,Goiânia,72.0,4.48,173.34,92.47,2.63,5966,84937,Crítico
2021,10,2021-10-01,Centro-Oeste,GO,Aparecida de Goiânia,68.6,11.16,115.36,60.28,2.66,11537,107629,Baixo
2021,10,2021-10-01,Centro-Oeste,MT,Cuiabá,76.6,8.84,121.05,73.7,2.34,2323,198690,Crítico
2021,10,2021-10-01,Centro-Oeste,MS,Campo Grande,68.6,5.89,162.48,62.47,2.44,1889,53688,Baixo
2021,10,2021-10-01,Sudeste,SP,São Paulo,76.0,11.02,66.58,94.82,2.57,9980,69587,Baixo
2021,10,2021-10-01,Sudeste,SP,Campinas,70.7,11.59,129.67,97.21,2.78,10804,167107,Médio
2021,10,2021-10-01,Sudeste,SP,Ribeirão Preto,68.5,9.82,165.6,76.24,3.73,752,25946,Crítico
2021,10,2021-10-01,Sudeste,RJ,Rio de Janeiro,78.1,6.21,157.08,95.55,1.24,10251,42559,Médio
2021,10,2021-10-01,Sudeste,RJ,Niterói,72.3,10.55,107.88,73.82,3.62,4361,53544,Crítico
2021,10,2021-10-01,Sudeste,RJ,Nova Iguaçu,73.1,9.68,161.56,82.83,2.54,11152,26152,Alto
2021,10,2021-10-01,Sudeste,RJ,Petrópolis,75.5,9.68,120.55,90.68,1.69,4406,121026,Médio
2021,10,2021-10-01,Sudeste,MG,Belo Horizonte,76.5,6.47,46.97,71.61,3.19,8090,35660,Baixo
2021,10,2021-10-01,Sudeste,MG,Uberlândia,71.4,5.6,99.1,55.49,3.31,5239,59362,Crítico
2021,10,2021-10-01,Sudeste,MG,Juiz de Fora,68.1,9.33,48.9,66.78,3.84,10732,43769,Médio
2021,10,2021-10-01,Sudeste,ES,Vitória,74.8,5.5,63.05,62.13,2.04,8186,27268,Baixo
2021,10,2021-10-01,Sudeste,ES,Vila Velha,72.1,4.34,155.86,87.99,2.57,10338,143141,Baixo
2021,10,2021-10-01,Sudeste,ES,Serra,69.4,5.57,74.6,88.1,2.7,7461,12841,Médio
2021,10,2021-10-01,Sul,PR,Curitiba,68.8,6.4,140.1,82.23,3.82,11032,85214,Baixo
2021,10,2021-10-01,Sul,PR,Londrina,78.1,11.59,177.06,60.83,2.44,11257,99454,Médio
2021,10,2021-10-01,Sul,SC,Florianópolis,77.8,11.46,155.26,74.84,2.1,10673,172916,Baixo
2021,10,2021-10-01,Sul,SC,Joinville,74.8,5.15,136.64,82.65,3.67,5589,147825,Crítico
2021,10,2021-10-01,Sul,RS,Porto Alegre,77.8,5.41,95.88,94.31,1.25,11114,41983,Baixo
2021,10,2021-10-01,Sul,RS,Caxias do Sul,68.2,4.36,169.13,67.28,1.84,4620,144341,Baixo
2021,11,2021-11-01,Norte,AM,Manaus,69.1,10.69,133.54,81.72,3.12,2545,92472,Alto
2021,11,2021-11-01,Norte,PA,Belém,69.4,4.69,60.35,95.09,2.29,6096,92331,Baixo
2021,11,2021-11-01,Norte,PA,Santarém,74.5,4.4,156.93,63.63,1.61,2081,150304,Alto
2021,11,2021-11-01,Norte,RO,Porto Velho,73.0,5.24,106.36,83.93,2.74,11441,17732,Médio
2021,11,2021-11-01,Norte,TO,Palmas,75.1,6.03,140.75,65.44,1.66,7277,85574,Médio
2021,11,2021-11-01,Nordeste,BA,Salvador,68.1,8.52,44.76,83.69,3.03,9650,95279,Crítico
2021,11,2021-11-01,Nordeste,BA,Feira de Santana,71.1,7.99,50.44,56.15,3.35,5174,74037,Médio
2021,11,2021-11-01,Nordeste,PE,Recife,76.5,5.27,82.37,79.79,3.71,11011,27598,Crítico
2021,11,2021-11-01,Nordeste,PE,Jaboatão dos Guararapes,76.8,7.96,100.78,84.1,2.56,2155,68100,Médio
2021,11,2021-11-01,Nordeste,CE,Fortaleza,74.1,4.45,149.02,62.48,2.47,6789,139125,Alto
2021,11,2021-11-01,Nordeste,CE,Juazeiro do Norte,77.6,10.5,116.8,71.53,3.06,9004,91822,Alto
2021,11,2021-11-01,Nordeste,MA,São Luís,72.0,8.58,156.64,75.28,2.49,3528,117644,Médio
2021,11,2021-11-01,Nordeste,PB,João Pessoa,76.8,4.57,69.98,57.58,2.02,9562,30011,Crítico
2021,11,2021-11-01,Centro-Oeste,DF,Brasília,68.4,10.34,139.31,52.8,3.94,8358,70842,Crítico
2021,11,2021-11-01,Centro-Oeste,GO,Goiânia,73.9,4.9,89.57,66.44,2.23,834,132826,Baixo
2021,11,2021-11-01,Centro-Oeste,GO,Aparecida de Goiânia,73.6,7.07,176.1,92.14,3.95,9872,104913,Alto
2021,11,2021-11-01,Centro-Oeste,MT,Cuiabá,77.2,8.22,116.74,78.05,1.69,6513,9743,Alto
2021,11,2021-11-01,Centro-Oeste,MS,Campo Grande,77.4,11.05,145.77,69.01,1.31,401,78396,Crítico
2021,11,2021-11-01,Sudeste,SP,São Paulo,70.6,7.4,80.04,55.95,1.3,1690,108040,Médio
2021,11,2021-11-01,Sudeste,SP,Campinas,76.5,11.98,53.47,61.28,2.17,2044,164165,Baixo
2021,11,2021-11-01,Sudeste,SP,Ribeirão Preto,78.7,10.67,106.3,65.2,2.61,1433,192166,Alto
2021,11,2021-11-01,Sudeste,RJ,Rio de Janeiro,72.6,10.58,145.62,60.32,2.31,5070,172566,Crítico
2021,11,2021-11-01,Sudeste,RJ,Niterói,75.7,9.36,135.77,71.88,3.67,5871,39232,Crítico
2021,11,2021-11-01,Sudeste,RJ,Nova Iguaçu,73.1,4.79,57.39,79.46,1.37,5805,104538,Baixo
2021,11,2021-11-01,Sudeste,RJ,Petrópolis,73.9,7.62,177.25,54.9,3.81,7801,198149,Alto
